,name,platform,original_price(€),discounted_price(€),discount(%),release_date,users_rating,category,extraction_date
988,Hearts of Iron 3,Steam,10,1.86,81, 4 agosto 2009,93 /100,GAME,05 abril 2019
989,Cities: Skyline All That Jazz,Steam,4,1.97,51, 5 diciembre 2017,? /100,DLC,05 abril 2019
990,Tom Clancy's Rainbow Six Siege - Year 4 Pass Xbox ONE,Xbox,30,25.39,15,11 diciembre 2018,87 /100,DLC,05 abril 2019
991,Project Hospital,Steam,25,19.90,20,30 octubre 2018,70 /100,GAME,05 abril 2019
992,Bus Simulator 18 (Europe),Steam,30,24.91,17,13 junio 2018,60 /100,GAME,05 abril 2019
993,The Sims 4: Noche de Cine Pack de Accesorios,Origin,10,8.99,10,12 enero 2016,100 /100,DLC,05 abril 2019
994,Street Fighter 30th Anniversary Collection (Europe),Steam,40,12.49,69,29 mayo 2018,45 /100,GAME,05 abril 2019
995,Arma 2: Operation Arrowhead,Steam,15,1.77,88,29 junio 2010,? /100,GAME,05 abril 2019
996,Hello Neighbor,Steam,28,11.78,58, 8 diciembre 2017,77 /100,GAME,05 abril 2019
997,Final Fantasy XIV: Online Starter Edition (Europe),Official Website,25,9.24,63,27 agosto 2013,86 /100,GAME,05 abril 2019
998,Outcast: Second Contact,Steam,35,4.38,87,14 noviembre 2017,60 /100,GAME,05 abril 2019
